CUSTOMER_ID,GENDER,AGE,CREDITLIMIT,ZODIAC,E-MAIL ADDRESS,ZIP
15944,"F",31,2687,7,"name9096@tnet.inc","1287PI"
15945,"M",25,128,5,"name2208@lomejor.es","1023AR"
15946,"F",26,182,6,"name9112@tnet.inc","1737ZI"
15947,"M",27,2301,5,"name3033@molbe.cat","1625TZ"
15948,"F",27,2704,8,"name15556@wwmail.de","1684YE"
15949,"M",24,4033,10,"name7348@tnet.fr","1508DU"
15950,"M",28,1818,2,"name29852@zigzag.es","1143VC"
15951,"F",36,9044,9,"name18476@wwmail.es","1228IK"
15952,"F",26,1975,2,"name21370@wwmail.inc","1567CX"
15953,"F",26,3619,5,"name27827@zigzag.be","1315FI"
15954,"M",20,3517,1,"name25644@wwmail.uk","1753OI"
15955,"M",30,701,10,"name21300@wwmail.inc","1229DC"
15956,"M",22,1878,10,"name18514@wwmail.es","1036LJ"
15957,"M",28,4023,11,"name2890@molbe.cat","1002VW"
15958,"M",19,4946,2,"name7414@tnet.fr","1979KZ"
15959,"F",23,9946,12,"name21181@wwmail.inc","1784IE"
15960,"F",29,1522,7,"name25594@wwmail.uk","1183FC"
15961,"F",24,7458,3,"name18546@wwmail.es","1492WX"
15962,"F",30,1340,4,"name5092@tnet.jp","1569VY"
15963,"F",27,7136,7,"name7477@tnet.fr","1558OG"
15964,"F",22,1723,10,"name25422@wwmail.org","1588SB"
15965,"F",25,3799,4,"name16217@wwmail.de","1972BQ"
15966,"M",28,1326,10,"name2777@molbe.cat","1109VD"
15967,"F",29,6432,7,"name25501@wwmail.uk","1034PE"
15968,"F",20,1143,2,"name16330@wwmail.de","1221JA"
15969,"M",34,1799,6,"name5082@tnet.jp","1794JI"
15970,"M",19,9211,4,"name25589@wwmail.uk","1127WB"
15971,"F",27,2558,6,"name25620@wwmail.uk","1606VF"
15972,"F",25,9191,7,"name18588@wwmail.es","1940TF"
15973,"M",20,2455,8,"name9618@tnet.inc","1572DZ"
15974,"F",25,39,5,"name7597@tnet.fr","1587UJ"
15975,"F",24,2012,8,"name385@hmail.inc","1686RR"
15976,"F",30,2158,1,"name11837@tnet.uk","1595IP"
15977,"F",26,1914,11,"name16475@wwmail.de","1487WF"
15978,"M",20,8035,5,"name27267@zigzag.be","1196XI"
15979,"F",30,271,1,"name16589@wwmail.de","1197HI"
15980,"F",23,7200,5,"name16620@wwmail.de","1120QK"
15981,"F",20,8673,9,"name2062@lomejor.es","1180UC"
15982,"F",29,7203,3,"name217hmail.inc","1495DX"
15983,"F",23,8089,4,"name9951@tnet.inc","1876EE"
15984,"F",17,7392,3,"name225@hmail.inc","1642TR"
15985,"F",16,961,9,"name2463@molbe.cat","1060AF"
15986,"M",29,3611,10,"name11836@tnet.uk","1569SO"
15987,"M",32,4236,7,"name16685@wwmail.de","1776YQ"
15988,"M",17,8480,11,"name5027@tnet.jp","1575QV"
15989,"F",23,4557,3,"name28438@zigzag.cat","1797LD"
15990,"F",23,4909,9,"name28435@zigzag.cat","1939UM"
15991,"F",23,5644,8,"name16853@wwmail.de","1363IO"
15992,"F",29,1172,11,"name10069@tnet.inc","1324VH"
15993,"F",30,6150,7,"name18651@wwmail.es","1429VH"
15994,"M",29,4315,2,"name11835@tnet.uk","1068DK"
15995,"F",24,764,9,"name26227@wwmail.uk","1216AM"
15996,"F",28,6190,8,"name11834@tnet.uk","1581YK"
15997,"F",21,9025,7,"name25477@wwmail.org","1054AV"
15998,"F",28,6746,11,"name5007@tnet.jp","1251PW"
15999,"F",26,6319,5,"name5004@tnet.jp","1129YR"
16000,"F",22,1026,1,"name11833@tnet.uk","1828KX"
16001,"F",15,880,6,"name5002@tnet.jp","1135ZL"
16002,"F",24,1724,6,"name28400@zigzag.cat","1731VP"
16003,"F",21,4055,12,"name10220@tnet.inc","1412LN"
16004,"F",29,4994,6,"name18692@wwmail.es","1037JO"
16005,"F",30,8887,9,"name7817@tnet.fr","1201WY"
16006,"M",30,2276,9,"name11832@tnet.uk","1385CM"
16007,"F",26,1337,10,"name11831@tnet.uk","1985RW"
16008,"M",26,8754,4,"name7831@tnet.fr","1168GZ"
16009,"F",17,8136,3,"name17324@wwmail.de","1542KT"
16010,"M",29,3381,11,"name18700@wwmail.es","1630LA"
16011,"F",20,5126,3,"name15060@wwmail.de","1087OY"
16012,"F",25,3829,11,"name21790@wwmail.inc","1668ZL"
16013,"F",22,3302,10,"name7857@tnet.fr","1516AG"
16014,"M",18,5330,5,"name28383@zigzag.cat","1523JK"
16015,"F",31,9810,12,"name7865@tnet.fr","1166YQ"
16016,"F",17,4893,6,"name7868@tnet.fr","1978UD"
16017,"F",27,6021,3,"name28064@zigzag.be","1843TY"
16018,"F",31,6638,7,"name7901@tnet.fr","1458UB"
16019,"M",24,1184,10,"name18765@wwmail.es","1786LK"
16020,"M",21,4830,5,"name28367@zigzag.cat","1624SM"
16021,"F",26,9319,2,"name18767@wwmail.es","1305IA"
16022,"M",24,5708,3,"name18772@wwmail.es","1272SX"
16023,"F",19,5970,6,"name10523@tnet.inc","1728NA"
16024,"M",24,1818,10,"name29362@zigzag.jp","1494ZY"
16025,"F",30,8061,11,"name18791@wwmail.es","1643XS"
16026,"F",26,1420,2,"name1928@lomejor.es","1575AF"
16027,"M",23,28,7,"name7984@tnet.fr","1120SL"
16028,"F",27,4449,5,"name16523@wwmail.de","1681VI"
16029,"F",24,5207,5,"name23415wwmail.org","1097AO"
16030,"M",34,1152,7,"name8001@tnet.fr","1688SC"
16031,"F",23,9247,12,"name27826@zigzag.be","1874FC"
16032,"F",23,8116,9,"name11830@tnet.uk","1530LJ"
16033,"F",26,7912,8,"name1902@lomejor.es","1847UO"
16034,"F",23,3482,12,"name16940@wwmail.de","1700UA"
16035,"M",26,8923,10,"name856@hmail.uk","1857KG"
16036,"M",25,3718,8,"name18824@wwmail.es","1449LZ"
16037,"F",20,9811,11,"name10740@tnet.inc","1636SP"
16038,"F",28,3630,2,"name11829@tnet.uk","1278TQ"
16039,"M",25,1795,8,"name23427@wwmail.org","1355HS"
16040,"M",24,3020,1,"name8077@tnet.fr","1538MS"
16041,"F",29,7516,9,"name8081@tnet.fr","1468BC"
16042,"F",33,9357,2,"name4904@tnet.jp","1327JV"
16043,"F",31,1417,5,"name11828@tnet.uk","1866AI"
16044,"F",27,934,8,"name27400@zigzag.be","1485UX"
16045,"F",18,5669,10,"name26070@wwmail.uk","1315CV"
16046,"F",33,2188,9,"name29134@zigzag.jp","1493BW"
16047,"F",28,2129,3,"name26606@wwmail.uk","1207ZF"
16048,"M",25,5050,8,"name11066@tnet.inc","1867WM"
16049,"F",31,4770,9,"name4878@tnet.jp","1208SG"
16050,"M",24,5229,5,"name28120","1661HJ"
16051,"F",33,8127,10,"name4873@tnet.jp","1005GR"
16052,"F",23,3448,6,"name22558@wwmail.inc","1252AJ"
16053,"F",28,2389,4,"name29592@zigzag.com","1547TU"
16054,"F",26,5459,1,"name818@hmail.uk","1452YT"
16055,"M",24,3428,10,"name17265@wwmail.de","1602RY"
16056,"F",21,1462,6,"name11827@tnet.uk","1894SZ"
16057,"M",30,5457,2,"name9393@tnet.inc","1994OM"
16058,"F",22,6017,8,"name29041@zigzag.cat","1332BX"
16059,"F",28,2020,3,"name4837@tnet.jp","1557ML"
16060,"F",31,1189,4,"name680@hmail.uk","1439VL"
16061,"F",26,6393,4,"name29843@zigzag.es","1776IX"
16062,"F",27,7418,9,"name27770@zigzag.be","1101QU"
16063,"M",27,8449,9,"name27747@zigzag.be","1539OG"
16064,"F",25,6553,11,"name9352@tnet.inc","1418RB"
16065,"F",35,481,9,"name15323@wwmail.de","1781KO"
16066,"F",24,913,12,"name11826@tnet.uk","1998YK"
16067,"M",27,5648,4,"name3672@molbe.cat","1233PT"
16068,"M",26,7284,9,"name540@hmail.uk","1155WG"
16069,"F",28,299,12,"name4771@tnet.jp","1464FQ"
16070,"M",31,9705,2,"name27682@zigzag.be","1604IW"
16071,"F",23,610,7,"name9279@tnet.inc","1237LV"
16072,"F",21,5050,1,"name16964@wwmail.de","1862SO"
16073,"F",28,5866,1,"name23494@wwmail.org","1745OP"
16074,"F",23,2309,11,"name1771@lomejor.es","1539ZT"
16075,"F",22,4987,2,"name26447@wwmail.uk","1566WU"
16076,"F",27,6365,6,"name16373@wwmail.de","1939AV"
16077,"F",26,3538,1,"name11824@tnet.uk","1105GL"
16078,"F",18,8232,11,"name4707@tnet.jp","1159TK"
16079,"F",22,142,11,"name26314@wwmail.uk","1545AO"
16080,"M",22,8721,5,"name6427@tnet.fr","1877ZO"
16081,"M",26,7221,4,"name1749@lomejor.es","1889KZ"
16082,"M",29,4102,2,"name27515@zigzag.be","1261RG"
16083,"M",29,8366,3,"name6394@tnet.fr","1515IQ"
16084,"F",23,1800,6,"name9170@tnet.inc","1755DP"
16085,"F",27,3430,11,"name26283@wwmail.uk","1011CQ"
16086,"F",29,7648,12,"name9153@tnet.inc","1582YP"
16087,"F",16,702,9,"name21271@wwmail.inc","1132SS"
16088,"F",24,8071,2,"name4609@tnet.jp","1140RY"
16089,"M",21,809,9,"name4604@tnet.jp","1043LT"
16090,"M",24,7226,10,"name19009@wwmail.es","1296MQ"
16091,"F",20,3696,6,"name2666@molbe.cat","1266JA"
16092,"F",27,8462,4,"name1176@hmail.uk","1787QN"
16093,"F",22,2416,8,"name9111@tnet.inc","1125AX"
16094,"F",20,4104,1,"name4575@tnet.jp","1516UM"
16095,"F",35,9993,6,"name9100@tnet.inc","1697HM"
16096,"M",25,6802,11,"name2734@molbe.cat","1346TA"
16097,"F",21,8015,8,"name622@hmail.uk","1258OF"
16098,"F",24,284,4,"name1708@lomejor.es","1198EM"
16099,"M",17,9546,6,"name19015@wwmail.es","1026HG"
16100,"F",18,9958,8,"name9085@tnet.inc","1650MY"
16101,"F",22,8055,8,"name11823@tnet.uk","1810EP"
16102,"F",26,2488,5,"name4522@tnet.jp","1632FU"
16103,"M",22,1911,7,"name4504@tnet.jp","1761MT"
16104,"F",22,5661,4,"name23512@wwmail.org","1224XX"
16105,"F",21,7037,11,"name28992@zigzag.cat","1013UT"
16106,"F",24,1681,10,"name11821@tnet.uk","1550UD"
16107,"M",28,4067,9,"name17253@wwmail.de","1429KB"
16108,"M",23,5865,10,"name16922@wwmail.de","1380RL"
16109,"F",26,4724,4,"name11820@tnet.uk","1859DZ"
16110,"M",30,6425,2,"name27147@wwmail.uk","1622HE"
16111,"F",26,7168,5,"name27140@wwmail.uk","1471WQ"
16112,"M",16,4125,3,"name8970@tnet.inc","1122ZN"
16113,"F",30,6733,6,"name4410@tnet.jp","1209EE"
16114,"F",25,5795,9,"name3076@molbe.cat","1558NU"
16115,"M",30,6067,11,"name20713@wwmail.inc","1937SL"
16116,"F",25,29,9,"name20725@wwmail.inc","1840SR"
16117,"F",30,5757,5,"name19144@wwmail.es","1686EJ"
16118,"F",27,8274,3,"name28942@zigzag.cat","1405VK"
16119,"F",29,4365,7,"name23611@wwmail.org","1197HQ"
16120,"F",19,7644,10,"name19254@wwmail.es","1415YA"
16121,"F",29,3847,11,"name8892@tnet.inc","1975OV"
16122,"F",32,201,8,"name11819@tnet.uk","1252XC"
16123,"M",19,3938,7,"name11818@tnet.uk","1632LH"
16124,"F",29,7000,12,"name28099@zigzag.be","1751AB"
16125,"M",21,7722,2,"name27803@zigzag.be","1175ZR"
16126,"F",29,4820,10,"name14957@wwmail.de","1525IQ"
16127,"F",28,4786,9,"name26919@wwmail.uk","1874TS"
16128,"M",24,9723,6,"name409@hmail.uk","1312WL"
16129,"M",26,810,6,"name19310@wwmail.es","1304UU"
16130,"M",22,2684,8,"name4281tnet.jp","1818HT"
16131,"M",29,5707,5,"name22209@wwmail.inc","1798ET"
16132,"F",22,1275,5,"name29766@zigzag.es","1934VR"
16133,"M",20,1157,4,"name14754@wwmail.de","1740OX"
16134,"F",16,8962,5,"name3278@molbe.cat","1882XQ"
16135,"F",29,8218,1,"name14499@wwmail.de","1555TS"
16136,"M",30,9964,11,"name28828@zigzag.cat","1064AS"
16137,"M",21,6495,1,"name22807@wwmail.inc","1406EB"
16138,"F",22,7818,10,"name23690@wwmail.org","1805ZG"
16139,"F",29,1649,8,"name17192@wwmail.de","1795OD"
16140,"F",31,7808,2,"name1558@lomejor.es","1009ZI"
16141,"F",27,4444,2,"name17172@wwmail.de","1059WZ"
16142,"F",25,4343,9,"name11817@tnet.uk","1291JV"
16143,"M",18,291,7,"name3333@molbe.cat","1162WD"
16144,"F",0,3275,1,"name11815@tnet.uk","1241OC"
16145,"F",24,957,8,"name11814@tnet.uk","1597HC"
16146,"M",24,9612,12,"name17155@wwmail.de","1756AN"
16147,"M",22,1221,5,"name11813@tnet.uk","1584LU"
16148,"F",34,1423,7,"name11812@tnet.uk","1098ZT"
16149,"M",30,9847,7,"name8711@tnet.inc","1560GB"
16150,"F",20,5740,10,"name17132@wwmail.de","1833RG"
16151,"M",21,9975,4,"name4094@tnet.jp","1782LQ"
16152,"M",25,1727,7,"name3500@molbe.cat","1882AJ"
16153,"F",23,8908,3,"name1028@hmail.uk","1222HO"
16154,"F",27,2633,7,"name23007@wwmail.inc","1468MM"
16155,"F",27,4991,10,"name4061@tnet.jp","1165LD"
16156,"F",38,4830,2,"name4043@tnet.jp","1359CZ"
16157,"F",33,5599,3,"name5970@tnet.fr","1101QJ"
16158,"M",33,5815,7,"name26652@wwmail.uk","1220FA"
16159,"F",32,4974,4,"name29200@zigzag.jp","1529KJ"
16160,"M",30,5904,11,"name26599@wwmail.uk","1256VC"
16161,"F",30,4866,8,"name19480@wwmail.es","1450GQ"
16162,"F",29,2105,11,"name17009@wwmail.de","1961XK"
16163,"F",30,5031,7,"name23182@wwmail.inc","1961BP"
16164,"F",25,5863,3,"name3953@tnet.jp","1966IK"
16165,"F",30,8666,3,"name3715@molbe.cat","1961YK"
16166,"M",26,6818,9,"name29840@zigzag.es","1782GE"
16167,"F",27,8958,11,"name5905@tnet.fr","1339TD"
16168,"F",20,8119,11,"name23241@wwmail.inc","1450IK"
16169,"F",31,1017,2,"name11811@tnet.uk","1871FR"
16170,"M",22,5605,3,"name11810@tnet.uk","1884KD"
16171,"F",17,7686,10,"name3765@molbe.cat","1425LX"
16172,"M",19,4706,1,"name3800@molbe.cat","1526GX"
16173,"M",22,7523,4,"name1430@lomejor.es","1849II"
16174,"M",23,8885,5,"name1415@lomejor.es","1683JB"
16175,"M",21,9873,9,"name23744@wwmail.org","1374SA"
16176,"F",29,1963,8,"name27611@zigzag.be","1181BM"
16177,"F",31,9353,1,"name8512@tnet.inc","1707SC"
16178,"F",29,292,7,"name23292@wwmail.inc","1308BE"
16179,"M",24,6963,4,"name11808@tnet.uk","1030FK"
16180,"M",32,9429,7,"name19522@wwmail.es","1664YM"
16181,"F",28,6607,1,"name11807@tnet.uk","1494CE"
16182,"F",19,4502,4,"name29550@zigzag.com","1504GZ"
16183,"F",26,4399,4,"name23757@wwmail.org","1623EY"
16184,"F",23,7220,10,"name27590@zigzag.be","1989HR"
16185,"F",19,5064,7,"name16756@wwmail.de","1201SU"
16186,"M",25,3982,3,"name11806@tnet.uk","1929OI"
16187,"F",20,9447,11,"name8163@tnet.fr","1875TT"
16188,"F",29,458,3,"name19553@wwmail.es","1634XK"
16189,"F",20,7400,3,"name8153@tnet.fr","1454QB"
16190,"M",29,4047,8,"name11030@tnet.inc","1656KX"
16191,"F",19,718,4,"name4820@tnet.jp","1896EL"
16192,"M",26,4955,9,"name11016@tnet.inc","1041AN"
16193,"M",25,4848,8,"name8146@tnet.fr","1021WW"
16194,"F",25,2380,11,"name16738@wwmail.de","1071EI"
16195,"M",21,4920,9,"name19559@wwmail.es","1687GQ"
16196,"F",26,3336,1,"name8138@tnet.fr","1914AX"
16197,"F",25,4581,11,"name4808@tnet.jp","1507NI"
16198,"F",19,3016,7,"name28703@zigzag.cat","1772RJ"
16199,"M",29,7448,4,"name8129@tnet.fr","1634VR"
16200,"M",16,5190,3,"name19565@wwmail.es","1325VF"
16201,"F",30,4136,6,"name4794@tnet.jp","1660AW"
16202,"M",23,2469,11,"name20777@wwmail.inc","1477UH"
16203,"F",22,1904,3,"name20800@wwmail.inc","1814NO"
16204,"M",30,8728,5,"name1210@hmail.uk","1607ZU"
16205,"M",30,7102,11,"name16607@wwmail.de","1461GA"
16206,"F",25,3719,11,"name1858@lomejor.es","1312MR"
16207,"F",33,5780,5,"name11805@tnet.uk","1496PF"
16208,"F",21,2000,2,"name16599@wwmail.de","1258LX"
16209,"F",26,2633,3,"name1865@lomejor.es","1637BJ"
16210,"F",29,2961,6,"name10846@tnet.inc","1520CX"
16211,"F",26,423,4,"name11804@tnet.uk","1033QE"
16212,"F",28,5185,8,"name11803@tnet.uk","1640XO"
16213,"F",31,7116,10,"name3093@molbe.cat","1748QS"
16214,"F",16,4662,8,"name11802@tnet.uk","1560MG"
16215,"M",30,107,10,"name8050@tnet.fr","1769WC"
16216,"F",17,110,11,"name23781@wwmail.org","1279QV"
16217,"F",16,6010,1,"name8037@tnet.fr","1297YW"
16218,"M",32,3849,12,"name16587@wwmail.de","1799HV"
16219,"M",26,9235,9,"name29963@zigzag.inc","1540ZX"
16220,"F",23,8075,8,"name8021@tnet.fr","1966ZJ"
16221,"M",28,1046,3,"name4748@tnet.jp","1821HT"
16222,"F",23,1164,5,"name16527@wwmail.de","1624PJ"
16223,"F",16,788,2,"name10665@tnet.inc","1767HN"
16224,"F",29,8662,7,"name7995@tnet.fr","1973ID"
16225,"F",24,9288,11,"name10638@tnet.inc","1353MG"
16226,"F",16,2346,6,"name4741@tnet.jp","1879DU"
16227,"F",27,4824,9,"name20889@wwmail.inc","1836YF"
16228,"F",28,2185,11,"name11801@tnet.uk","1828VK"
16229,"M",24,6335,9,"name20937@wwmail.inc","1704PQ"
16230,"M",22,7328,10,"name11800@tnet.uk","1762MN"
16231,"F",22,934,8,"name16455@wwmail.de","1623GX"
16232,"M",21,9475,7,"name10570@tnet.inc","1935XY"
16233,"F",16,3608,6,"name20955@wwmail.inc","1903OI"
16234,"F",20,1192,10,"name7954@tnet.fr","1799JY"
16235,"F",34,23,9,"name7951@tnet.fr","1041RW"
16236,"M",18,7032,10,"name16426@wwmail.de","1008IP"
16237,"F",25,5334,5,"name10531@tnet.inc","1570OR"
16238,"M",21,51,2,"name11799@tnet.uk","1110TQ"
16239,"F",32,5183,3,"name11798@tnet.uk","1404MA"
16240,"M",24,5578,3,"name16348wwmail.de","1146RV"
16241,"F",28,8237,3,"name29926@zigzag.fr","1886PS"
16242,"F",25,389,9,"name16336@wwmail.de","1151QW"
16243,"F",21,8145,3,"name16300@wwmail.de","1736WF"
16244,"M",28,2973,9,"name23835@wwmail.org","1540QD"
16245,"F",25,4895,7,"name10447@tnet.inc","1898WF"
16246,"M",20,6433,4,"name23839@wwmail.org","1219UZ"
16247,"F",20,7104,10,"name21145@wwmail.inc","1082DP"
16248,"F",24,340,4,"name7904@tnet.fr","1769UP"
16249,"F",25,7728,4,"name1957@lomejor.es","1216PD"
16250,"M",31,4587,6,"name992@hmail.uk","1950QZ"
16251,"F",22,1775,10,"name16197@wwmail.de","1194QF"
16252,"F",15,513,4,"name25981@wwmail.uk","1700FF"
16253,"F",25,1281,1,"name11796@tnet.uk","1116TF"
16254,"M",33,9108,9,"name23860@wwmail.org","1022NH"
16255,"F",23,7376,3,"name3001@molbe.cat","1042JD"
16256,"F",31,8632,4,"name4675@tnet.jp","1390JV"
16257,"M",22,4519,11,"name14796@wwmail.de","1635PY"
16258,"F",24,2705,10,"name27312@zigzag.be","1445AS"
16259,"F",24,9687,3,"name22090@wwmail.inc","1509CJ"
16260,"F",31,6123,6,"name29126@zigzag.jp","1786LV"
16261,"F",19,341,3,"name7820@tnet.fr","1876KC"
16262,"M",21,4980,12,"name22037@wwmail.inc","1474QV"
16263,"F",24,4568,3,"name10249@tnet.inc","1093TY"
16264,"M",15,1294,6,"name502@hmail.uk","1224BG"
16265,"F",24,3404,9,"name25618@wwmail.uk","1707RU"
16266,"M",18,4095,1,"name21708@wwmail.inc","1701PU"
16267,"M",24,244,5,"name15737@wwmail.de","1205OO"
16268,"F",21,547,2,"name15857@wwmail.de","1725RK"
16269,"M",23,8577,1,"name10209@tnet.inc","1657WL"
16270,"M",25,6919,8,"name11795@tnet.uk","1158CG"
16271,"F",21,6830,12,"name7792@tnet.fr","1870XR"
16272,"M",29,3438,7,"name3410@molbe.cat","1904MT"
16273,"F",29,7063,5,"name11794@tnet.uk","1224CZ"
16274,"F",33,5150,6,"name4643@tnet.jp","1014OO"
16275,"F",25,4155,9,"name29873@zigzag.fr","1427BP"
16276,"F",21,7730,8,"name1001@hmail.uk","1065UP"
16277,"F",25,2079,11,"name7@fanmail.nl","1363WF"
16278,"M",17,9303,11,"name7780@tnet.fr","1478FD"
16279,"M",20,2972,11,"name3504@molbe.cat","1431YZ"
16280,"M",27,6145,3,"name11793@tnet.uk","1097VI"
16281,"M",23,7758,6,"name7764@tnet.fr","1399DK"
16282,"F",32,997,11,"name21210@wwmail.inc","1699FS"
16283,"F",25,22,2,"name10112@tnet.inc","1149ZP"
16284,"F",25,8655,10,"name11792@tnet.uk","1781YT"
16285,"F",26,4823,2,"name16518@wwmail.de","1319OP"
16286,"F",24,5243,4,"name29613@zigzag.com","1465DB"
16287,"M",24,8618,3,"name16641@wwmail.de","1460ZV"
16288,"F",33,4766,7,"name20761@wwmail.inc","1887PC"
16289,"F",24,8411,10,"name16739@wwmail.de","1674EH"
16290,"F",22,2733,7,"name7745@tnet.fr","1103YD"
16291,"F",22,4332,10,"name4630@tnet.jp","1165YA"
16292,"M",39,274,4,"name22@hmail.com","1474GL"
16293,"F",29,367,3,"name17032@wwmail.de","1481GO"
16294,"F",17,9356,1,"name10014@tnet.inc","1976RV"
16295,"M",29,2815,8,"name28232@zigzag.be","1668QC"
16296,"F",23,7853,11,"name11791@tnet.uk","1189CH"
16297,"M",23,1526,9,"name14476@wwmail.de","1915CW"
16298,"M",32,5724,8,"name2485molbe.cat","1392RE"
16299,"M",26,7621,3,"name7701@tnet.fr","1697YX"
16300,"F",23,8275,6,"name9937@tnet.inc","1168IQ"
16301,"M",21,8465,6,"name9918@tnet.inc","1623RN"
16302,"F",19,2225,2,"name18508@wwmail.es","1093WI"
16303,"F",21,4195,6,"name2503@molbe.cat","1987PZ"
16304,"F",26,8231,5,"name2063@lomejor.es","1536TS"
16305,"M",28,261,7,"name17002@wwmail.de","1612CO"
16306,"M",25,1308,6,"name26502@wwmail.uk","1961EQ"
16307,"M",27,6618,5,"name29740@zigzag.com","1993IO"
16308,"F",25,7083,4,"name29900@zigzag.fr","1512XN"
16309,"F",30,7381,5,"name19109@wwmail.es","1353YR"
16310,"F",23,1474,5,"name19117@wwmail.es","1120IA"
16311,"F",26,3742,8,"name21888@wwmail.inc","1379RB"
16312,"F",25,7459,12,"name400@hmail.inc","1495JF"
16313,"F",22,7362,5,"name15220@wwmail.de","1080OO"
16314,"F",22,2324,6,"name19298@wwmail.es","1229PM"
16315,"F",26,7634,10,"name23967@wwmail.org","1525GT"
16316,"F",30,8161,3,"name22734@wwmail.inc","1582SA"
16317,"F",33,4337,2,"name26940@wwmail.uk","1494HM"
16318,"M",30,5159,2,"name2073@lomejor.es","1988II"
16319,"M",29,5865,6,"name23034@wwmail.inc","1626KC"
16320,"M",20,5833,3,"name26731@wwmail.uk","1651ML"
16321,"F",26,7925,7,"name27694@zigzag.be","1460WQ"
16322,"M",15,3117,2,"name11790@tnet.uk","1638QL"
16323,"M",28,9333,2,"name11788@tnet.uk","1788IZ"
16324,"F",21,3406,3,"name11787@tnet.uk","1078RE"
16325,"F",23,6143,11,"name19546@wwmail.es","1103JZ"
16326,"M",25,5609,6,"name21150@wwmail.inc","1056YG"
16327,"M",16,1787,4,"name23992@wwmail.org","1936AF"
16328,"F",20,5154,7,"name7596@tnet.fr","1817WP"
16329,"F",28,468,3,"name17723@wwmail.es","1316ZC"
16330,"F",27,3998,11,"name18275@wwmail.es","1658NC"
16331,"F",25,1036,8,"name29760@zigzag.es","1305XR"
16332,"M",26,1752,1,"name7579@tnet.fr","1323DN"
16333,"M",27,9190,11,"name14580@wwmail.de","1655PP"
16334,"M",21,6655,11,"name25759@wwmail.uk","1502JI"
16335,"M",24,7852,5,"name19185@wwmail.es","1346RU"
16336,"M",21,8725,10,"name11786@tnet.uk","1829OP"
16337,"F",26,329,6,"name7552@tnet.fr","1640UL"
16338,"M",25,4015,8,"name28616@zigzag.cat","1582WD"
16339,"F",20,1646,7,"name7545@tnet.fr","1423CH"
16340,"M",18,2569,1,"name21496@wwmail.inc","1868TM"
16341,"F",26,527,10,"name27726@zigzag.be","1455MZ"
16342,"M",22,8097,9,"name17085@wwmail.de","1533EJ"
16343,"F",27,8293,10,"name26235@wwmail.uk","1514MR"
16344,"M",27,282,3,"name26585@wwmail.uk","1153VE"
16345,"F",23,3499,12,"name27683@zigzag.be","1447KP"
16346,"F",26,9257,10,"name4480@tnet.jp","1128CR"
16347,"F",28,5187,6,"name19346@wwmail.es","1712TJ"
16348,"M",28,7801,1,"name16560@wwmail.de","1089BV"
16349,"M",27,5089,5,"name19069@wwmail.es","1030GM"
16350,"F",27,4008,11,"name2780@molbe.cat","1381JE"
16351,"M",16,2461,6,"name4472@tnet.jp","1923SB"
16352,"F",30,6137,10,"name9410@tnet.inc","1671OW"
16353,"M",30,5555,6,"name24041@wwmail.org","1577YF"
16354,"F",22,9011,11,"name11785@tnet.uk","1641IB"
16355,"F",16,3572,2,"name7451@tnet.fr","1970XU"
16356,"F",26,9822,9,"name63@hmail.de","1783IV"
16357,"M",34,1860,5,"name9381@tnet.inc","1931RC"
16358,"M",27,1659,9,"name24050@wwmail.org","1500LX"
16359,"F",24,2060,3,"name25925@wwmail.uk","1285RB"
16360,"M",27,267,4,"name17302@wwmail.de","1498WK"
16361,"F",28,7192,5,"name7418@tnet.fr","1895QG"
16362,"F",19,1301,7,"name9319@tnet.inc","1887NI"
16363,"F",24,1064,2,"name17160@wwmail.de","1618NA"
16364,"F",32,2514,7,"name4444@tnet.jp","1378FH"
16365,"F",29,3248,10,"name18045@wwmail.es","1340MQ"
16366,"F",25,2594,11,"name16412@wwmail.de","1973XX"
16367,"M",28,1146,2,"name2909@molbe.cat","1931VP"
16368,"F",26,6455,3,"name7398@tnet.fr","1972VG"
16369,"F",24,6994,3,"name7389@tnet.fr","1694MX"
16370,"M",31,1191,5,"name29617@zigzag.com","1463XT"
16371,"M",26,7047,4,"name7386@tnet.fr","1503DE"
16372,"F",19,8493,5,"name7384@tnet.fr","1521ET"
16373,"M",21,1246,11,"name17583@wwmail.es","1057QK"
16374,"F",19,9862,10,"name27301@zigzag.be","1505CY"
16375,"F",28,7200,7,"name2962@molbe.cat","1023KX"
16376,"F",20,1686,8,"name27352@zigzag.be","1255LJ"
16377,"F",22,8665,10,"name2981@molbe.cat","1687HD"
16378,"M",25,6946,3,"name16204@wwmail.de","1785SR"
16379,"F",22,6025,9,"name11783@tnet.uk","1896HR"
16380,"F",30,1877,12,"name27457@zigzag.be","1489UE"
16381,"F",25,1269,5,"name9155@tnet.inc","1510AH"
16382,"M",24,9710,7,"name952@hmail.uk","1228AZ"
16383,"F",20,1749,2,"name29346@zigzag.jp","1543RG"
16384,"F",30,4446,6,"name11781@tnet.uk","1332HW"
16385,"F",24,5494,10,"name939@hmail.uk","1414OJ"
16386,"M",19,5565,8,"name11780@tnet.uk","1697BH"
16387,"M",32,7623,9,"name16360@wwmail.de","1895KE"
16388,"M",24,8292,10,"name19628@wwmail.es","1780PC"
16389,"F",27,14,11,"name9072@tnet.inc","1154KT"
16390,"M",27,2658,11,"name27523@zigzag.be","1697NC"
