CUSTOMER_ID,GENDER,EMAIL_ADDRESS,POSTAL_CODE,RECENCY_BEFORE_FEB-01-2011,FREQUENCY_BEFORE_FEB-01-2011,MONETARY_VALUE_BEFORE_FEB-01-2011,HAS_RECEIVED_TEST_MAILING_FEB-01-2011,RESPONSE_TO_TEST_MAILING_FEB-01-2011,ORDER_DATE,NUMBER_OF_DAYS_BETWEEN_TEST_MAILING_AND_ORDER_DATE,ORDERED_WITHIN_MONTH
14506,female,name5686@tnet.jp,1145BC,medium,high,low,no,,,,nap
14507,male,name3512@molbe.cat,1390VS,high,low,high,no,,,,nap
14508,female,name16097@wwmail.de,1365JB,low,medium,medium,yes,F,,,nap
14509,male,name29748@zigzag.com,1446KX,low,high,medium,no,,,,nap
14510,female,name21222@wwmail.inc,1292GK,medium,medium,low,no,,,,nap
14511,female,name1183@hmail.uk,1097YW,medium,medium,medium,no,,,,nap
14512,female,name24741@wwmail.org,1002WX,medium,medium,medium,no,,,,nap
14513,male,name19710@wwmail.es,1252YY,medium,low,medium,yes,F,,,nap
14514,female,name16127@wwmail.de,1464GQ,medium,low,medium,no,,,,nap
14515,male,name2966@molbe.cat,1381JM,medium,low,high,no,,,,nap
14516,male,name29351@zigzag.jp,1495VF,medium,low,high,no,,,,nap
14517,male,name24711@wwmail.org,1507BO,high,low,high,no,,,,nap
14518,female,name28646@zigzag.cat,1401MZ,medium,medium,medium,yes,F,,,nap
14519,female,name21193@wwmail.inc,1908QG,high,low,high,no,,,,nap
14520,male,name24688wwmail.org,1130OR,medium,medium,low,no,,,,nap
14521,male,name22705@wwmail.inc,1510NU,high,low,high,no,,,,nap
14522,male,name12034@tnet.uk,1711NT,medium,low,high,no,,,,nap
14523,female,name27438@zigzag.be,1385SG,medium,high,low,yes,F,,,nap
14524,male,name2658@molbe.cat,1008LJ,high,medium,low,no,,,,nap
14525,female,name22559@wwmail.inc,1549QS,high,low,medium,no,,,,nap
14526,male,name12033@tnet.uk,1363UX,medium,low,medium,no,,,,nap
14527,male,name22536@wwmail.inc,1857GC,medium,low,high,no,,,,nap
14528,male,name7636@tnet.fr,1742CQ,medium,low,high,yes,F,,,nap
14529,female,name24671@wwmail.org,1802PI,medium,high,low,no,,,,nap
14530,male,name28604@zigzag.cat,1590WG,high,low,high,no,,,,nap
14531,male,name9819@tnet.inc,1210BX,high,low,high,no,,,,nap
14532,female,name14639@wwmail.de,1563NL,high,low,high,no,,,,nap
14533,male,name14649@wwmail.de,1035WI,high,low,high,yes,F,,,nap
14534,male,name14673@wwmail.de,1191LK,high,medium,low,no,,,,nap
14535,male,name7666@tnet.fr,1464UR,medium,high,low,no,,,,nap
14536,female,name20344@wwmail.es,1979HC,high,low,high,no,,,,nap
14537,female,name2465@molbe.cat,1895OZ,low,high,low,no,,,,nap
14538,female,name22446@wwmail.inc,1551QV,medium,low,high,yes,F,,,nap
14539,female,name24659@wwmail.org,1186VX,low,high,low,no,,,,nap
14540,female,name7763@tnet.fr,1074JD,high,high,low,no,,,,nap
14541,female,name22422@wwmail.inc,1913TY,high,low,high,no,,,,nap
14542,male,name10136@tnet.inc,1962XJ,medium,low,medium,no,,,,nap
14543,male,name5754@tnet.jp,1669ZR,high,low,high,yes,F,,,nap
14544,female,name24655@wwmail.org,1817IE,medium,medium,medium,no,,,,nap
14545,male,name5756@tnet.jp,1111GS,low,low,high,no,,,,nap
14546,female,name24653@wwmail.org,1218BC,medium,low,medium,no,,,,nap
14547,female,name5761@tnet.jp,1213LJ,medium,high,medium,no,,,,nap
14548,male,name24648@wwmail.org,1221BS,low,medium,low,yes,F,,,nap
14549,female,name25930@wwmail.uk,1415CT,high,medium,high,no,,,,nap
14550,female,name3505@molbe.cat,1960EK,medium,medium,high,no,,,,nap
14551,female,name25906@wwmail.uk,1866MB,high,low,medium,no,,,,nap
14552,female,name5762@tnet.jp,1936LD,high,high,medium,no,,,,nap
14553,female,name5766@tnet.jp,1372YA,high,high,medium,yes,T,28/02/11,27,yes
14554,female,name22116@wwmail.inc,1022ZS,medium,low,high,no,,,,nap
14555,male,name11082@tnet.inc,1642IK,medium,low,high,no,,,,nap
14556,male,name2850@molbe.cat,1551EG,medium,high,medium,no,,,,nap
14557,female,name6575@tnet.fr,1639MN,high,low,high,no,,,,nap
14558,female,name25838@wwmail.uk,1124TH,high,low,high,yes,T,28/02/11,27,yes
14559,female,name25829@wwmail.uk,1819RH,high,medium,medium,no,,,,nap
14560,male,name9401@tnet.inc,1294PX,medium,medium,medium,no,,,,nap
14561,female,name228@hmail.inc,1088HU,medium,medium,medium,no,,,,nap
14562,female,name20621@wwmail.es,1176IO,medium,medium,medium,no,,,,nap
14563,female,name9459@tnet.inc,1440OQ,medium,medium,medium,yes,F,,,nap
14564,female,name12031@tnet.uk,1133DE,high,low,high,no,,,,nap
14565,female,name5781@tnet.jp,1506JZ,medium,low,high,no,,,,nap
14566,female,name24624@wwmail.org,1778RK,high,medium,medium,no,,,,nap
14567,female,name17599@wwmail.es,1607EO,high,low,medium,no,,,,nap
14568,male,name1155@hmail.uk,1072KZ,high,low,medium,yes,F,,,nap
14569,male,name5789@tnet.jp,1893ZQ,high,low,high,no,,,,nap
14570,female,name12030@tnet.uk,1518JF,high,medium,medium,no,,,,nap
14571,male,name3395@molbe.cat,1594YO,high,low,high,no,,,,nap
14572,female,name9544@tnet.inc,1058JA,medium,high,low,no,,,,nap
14573,female,name15271@wwmail.de,1764BG,medium,medium,medium,yes,F,,,nap
14574,male,name17617@wwmail.es,1473HO,low,high,low,no,,,,nap
14575,female,name9565@tnet.inc,1733ZT,medium,low,medium,no,,,,nap
14576,male,name12029@tnet.uk,1675AO,medium,high,low,no,,,,nap
14577,male,name12028@tnet.uk,1248XV,low,medium,low,no,,,,nap
14578,female,name15341@wwmail.de,1909DV,high,medium,high,yes,F,,,nap
14579,female,name24615@wwmail.org,1722RQ,medium,medium,medium,no,,,,nap
14580,male,name24610@wwmail.org,1846UB,high,medium,high,no,,,,nap
14581,male,name9574@tnet.inc,1586IZ,medium,medium,low,no,,,,nap
14582,male,name9597@tnet.inc,1783TK,medium,low,high,no,,,,nap
14583,male,name29138@zigzag.jp,1325WR,medium,high,low,yes,F,,,nap
14584,female,name28515@zigzag.cat,1335OU,high,low,high,no,,,,nap
14585,female,name15406@wwmail.de,1635GN,medium,medium,medium,no,,,,nap
14586,male,name15407@wwmail.de,1238TU,low,medium,medium,no,,,,nap
14587,male,name25654@wwmail.uk,1865JT,medium,low,high,no,,,,nap
14588,female,name1796@lomejor.es,1043RB,high,low,high,yes,F,,,nap
14589,female,name15505@wwmail.de,1966WG,low,high,low,no,,,,nap
14590,male,name29884@zigzag.fr,1109ST,low,medium,medium,no,,,,nap
14591,female,name15562@wwmail.de,1335SM,medium,medium,medium,no,,,,nap
14592,male,name15579@wwmail.de,1109CB,high,medium,medium,no,,,,nap
14593,male,name3811@tnet.jp,1764CV,high,medium,low,yes,F,,,nap
14594,male,name3814@tnet.jp,1817UZ,low,medium,low,no,,,,nap
14595,male,name3820@tnet.jp,1887XR,medium,low,low,no,,,,nap
14596,female,name27197@zigzag.be,1414UK,medium,medium,high,no,,,,nap
14597,female,name24593@wwmail.org,1328HQ,high,low,high,no,,,,nap
14598,female,name1756@lomejor.es,1275UE,high,medium,medium,yes,F,,,nap
14599,female,name3833@tnet.jp,1741VF,low,high,low,no,,,,nap
14600,female,name6891@tnet.fr,1675EW,medium,low,medium,no,,,,nap
14601,female,name9846@tnet.inc,1369TY,medium,low,high,no,,,,nap
14602,male,name27185@zigzag.be,1982MC,high,medium,low,no,,,,nap
14603,female,name29173@zigzag.jp,1080YL,low,high,low,yes,F,,,nap
14604,male,name2624@molbe.cat,1353ZJ,high,low,high,no,,,,nap
14605,female,name1725@lomejor.es,1516OL,low,high,low,no,,,,nap
14606,male,name17761@wwmail.es,1530EA,medium,high,low,no,,,,nap
14607,male,name17766@wwmail.es,1547NY,low,medium,low,no,,,,nap
14608,male,name7013@tnet.fr,1143KN,medium,medium,medium,yes,F,,,nap
14609,male,name15754@wwmail.de,1809ZQ,medium,low,medium,no,,,,nap
14610,male,name12026@tnet.uk,1297RE,medium,medium,high,no,,,,nap
14611,male,name26834@wwmail.uk,1356WU,high,medium,high,no,,,,nap
14612,female,name29470@zigzag.jp,1680OX,low,high,medium,no,,,,nap
14613,male,name15825@wwmail.de,1804MP,medium,medium,low,yes,F,,,nap
14614,male,name24575@wwmail.org,1750ZO,low,low,high,no,,,,nap
14615,male,name15835@wwmail.de,1780AK,high,high,low,no,,,,nap
14616,female,name5834@tnet.fr,1241XT,low,high,low,no,,,,nap
14617,male,name26801@wwmail.uk,1869VG,medium,high,low,no,,,,nap
14618,male,name28983@zigzag.cat,1948UE,medium,high,low,yes,F,,,nap
14619,male,name5917@tnet.fr,1659IC,low,low,high,no,,,,nap
14620,female,name15894@wwmail.de,1838UY,low,medium,medium,no,,,,nap
14621,male,name17824@wwmail.es,1288EP,low,medium,low,no,,,,nap
14622,female,name3886@tnet.jp,1635PC,high,high,low,no,,,,nap
14623,male,name2920@molbe.cat,1494VP,high,low,medium,yes,F,,,nap
14624,female,name21313@wwmail.inc,1125BU,high,low,high,no,,,,nap
14625,male,name10115@tnet.inc,1557NM,medium,medium,low,no,,,,nap
14626,female,name12025@tnet.uk,1747EV,low,high,low,no,,,,nap
14627,male,name12024@tnet.uk,1353CX,medium,high,low,no,,,,nap
14628,male,name17875@wwmail.es,1894NQ,low,medium,low,yes,F,,,nap
14629,male,name21242@wwmail.inc,1290OA,high,low,high,no,,,,nap
14630,male,name24559@wwmail.org,1709RB,medium,medium,low,no,,,,nap
14631,female,name6015@tnet.fr,1966RU,high,low,high,no,,,,nap
14632,male,name12023@tnet.uk,1378PC,high,high,low,no,,,,nap
14633,male,name12022@tnet.uk,1110JC,high,low,high,yes,F,,,nap
14634,male,name24553@wwmail.org,1733TI,medium,low,high,no,,,,nap
14635,male,name12021@tnet.uk,1229LY,high,medium,medium,no,,,,nap
14636,female,name10164@tnet.inc,1945XY,medium,low,high,no,,,,nap
14637,female,name17915@wwmail.es,1156IA,low,medium,medium,no,,,,nap
14638,male,name6076@tnet.fr,1922CK,medium,medium,low,yes,F,,,nap
14639,female,name3004@molbe.cat,1299PG,low,low,high,no,,,,nap
14640,male,name29237@zigzag.jp,1206KS,low,low,high,no,,,,nap
14641,male,name3920@tnet.jp,1782EX,medium,medium,medium,no,,,,nap
14642,female,name28104@zigzag.be,1568CB,high,low,medium,no,,,,nap
14643,female,name26565@wwmail.uk,1899YL,medium,medium,medium,yes,F,,,nap
14644,male,name3014@molbe.cat,1507BQ,medium,medium,high,no,,,,nap
14645,female,name28754@zigzag.cat,1058RA,low,high,medium,no,,,,nap
14646,male,name24538@wwmail.org,1050AM,low,medium,low,no,,,,nap
14647,female,name29141@zigzag.jp,1620DG,medium,low,high,no,,,,nap
14648,female,name10258@tnet.inc,1638AT,high,low,high,yes,F,,,nap
14649,male,name21022@wwmail.inc,1062BZ,low,high,low,no,,,,nap
14650,female,name21008@wwmail.inc,1737YB,high,medium,medium,no,,,,nap
14651,male,name17999@wwmail.es,1010RH,high,low,high,no,,,,nap
14652,male,name18000@wwmail.es,1724WN,medium,medium,medium,no,,,,nap
14653,female,name20981@wwmail.inc,1392KK,high,medium,high,yes,T,06/02/11,5,yes
14654,female,name6231@tnet.fr,1491GG,high,medium,high,no,,,,nap
14655,female,name10315@tnet.inc,1085FZ,high,low,high,no,,,,nap
14656,female,name16432@wwmail.de,1732WF,high,low,high,no,,,,nap
14657,male,name890@hmail.uk,1857GW,medium,low,high,no,,,,nap
14658,male,name24528@wwmail.org,1155JY,high,medium,medium,yes,F,,,nap
14659,male,name26420@wwmail.uk,1222VZ,high,high,low,no,,,,nap
14660,male,name20924@wwmail.inc,1765YI,low,medium,high,no,,,,nap
14661,male,name889@hmail.uk,1381OZ,medium,medium,medium,no,,,,nap
14662,female,name18030@wwmail.es,1669LH,low,medium,high,no,,,,nap
14663,male,name16481@wwmail.de,1068GH,high,medium,low,yes,F,,,nap
14664,female,name12020@tnet.uk,1568JA,high,medium,medium,no,,,,nap
14665,female,name28631@zigzag.cat,1301DU,low,high,low,no,,,,nap
14666,female,name20892@wwmail.inc,1758JN,high,medium,low,no,,,,nap
14667,male,name881@hmail.uk,1428YA,medium,low,high,no,,,,nap
14668,female,name28592@zigzag.cat,1423EM,high,high,low,yes,F,,,nap
14669,male,name24516@wwmail.org,1471ET,high,medium,medium,no,,,,nap
14670,male,name3964@tnet.jp,1037NU,high,medium,medium,no,,,,nap
14671,female,name18082@wwmail.es,1774JZ,medium,low,high,no,,,,nap
14672,female,name16713@wwmail.de,1253TH,medium,medium,high,no,,,,nap
14673,female,name27889@zigzag.be,1954FW,medium,high,low,yes,F,,,nap
14674,female,name12017@tnet.uk,1709NQ,medium,medium,high,no,,,,nap
14675,male,name24494@wwmail.org,1343DX,high,low,medium,no,,,,nap
14676,female,name24491@wwmail.org,1518PI,medium,low,medium,no,,,,nap
14677,female,name133@hmail.fr,1333AJ,medium,medium,medium,no,,,,nap
14678,male,name24489@wwmail.org,1667BI,low,high,low,yes,F,,,nap
14679,male,name12016@tnet.uk,1232CV,low,high,low,no,,,,nap
14680,female,name16927@wwmail.de,1917ZE,high,low,medium,no,,,,nap
14681,female,name10393@tnet.inc,1801IG,low,high,medium,no,,,,nap
14682,male,name29879@zigzag.fr,1594QY,medium,high,medium,no,,,,nap
14683,female,name17011@wwmail.de,1906JJ,medium,low,high,yes,F,,,nap
14684,female,name18224@wwmail.es,1891XF,medium,medium,low,no,,,,nap
14685,male,name17023@wwmail.de,1065CM,medium,medium,medium,no,,,,nap
14686,male,name12015@tnet.uk,1261DA,low,low,high,no,,,,nap
14687,female,name1598@lomejor.es,1293UH,high,low,high,no,,,,nap
14688,female,name234@hmail.inc,1717EY,low,low,high,yes,F,,,nap
14689,male,name28314@zigzag.be,1049KL,medium,low,high,no,,,,nap
14690,female,name18257@wwmail.es,1827NY,low,high,low,no,,,,nap
14691,female,name29492@zigzag.jp,1684YD,low,high,low,no,,,,nap
14692,male,name1595lomejor.es,1812LC,high,low,medium,no,,,,nap
14693,male,name24466@wwmail.org,1188TZ,medium,medium,high,yes,F,,,nap
14694,male,name3986tnet.jp,1142GK,high,medium,low,no,,,,nap
14695,female,name6461@tnet.fr,1036EA,low,low,high,no,,,,nap
14696,male,name10471@tnet.inc,1033KU,high,low,high,no,,,,nap
14697,male,name3988@tnet.jp,1533XF,medium,medium,high,no,,,,nap
14698,female,name12014@tnet.uk,1444NF,low,high,low,yes,F,,,nap
14699,female,name18321@wwmail.es,1067DY,medium,medium,medium,no,,,,nap
14700,female,name10515@tnet.inc,1974SR,medium,medium,low,no,,,,nap
14701,male,name22728@wwmail.inc,1449SD,high,low,high,no,,,,nap
14702,female,name6562tnet.fr,1860PD,high,low,high,no,,,,nap
14703,female,name24445@wwmail.org,1763CL,medium,high,low,yes,F,,,nap
14704,male,name10534@tnet.inc,1872CP,high,low,high,no,,,,nap
14705,male,name28863@zigzag.cat,1313GN,high,medium,low,no,,,,nap
14706,female,name24441@wwmail.org,1108WW,high,low,high,no,,,,nap
14707,female,name22360@wwmail.inc,1271RM,high,medium,low,no,,,,nap
14708,female,name1174@hmail.uk,1697ER,low,medium,high,yes,F,,,nap
14709,male,name12013@tnet.uk,1219FE,medium,high,medium,no,,,,nap
14710,male,name10622@tnet.inc,1792WK,high,low,high,no,,,,nap
14711,female,name6772@tnet.fr,1203FM,high,high,low,no,,,,nap
14712,female,name6853@tnet.fr,1664TC,medium,medium,low,no,,,,nap
14713,male,name3449@molbe.cat,1273UM,high,low,high,yes,F,,,nap
14714,male,name12012@tnet.uk,1306UD,high,low,medium,no,,,,nap
14715,female,name64@hmail.de,1735JQ,high,low,high,no,,,,nap
14716,female,name6953@tnet.fr,1523XU,medium,low,high,no,,,,nap
14717,male,name6958@tnet.fr,1096XX,low,high,low,no,,,,nap
14718,male,name12011@tnet.uk,1735MC,low,high,low,yes,F,,,nap
14719,male,name15363@wwmail.de,1508MD,high,medium,medium,no,,,,nap
14720,female,name10851@tnet.inc,1866HV,medium,medium,low,no,,,,nap
14721,male,name28664@zigzag.cat,1721BJ,low,high,low,no,,,,nap
14722,male,name12010@tnet.uk,1351MZ,medium,high,low,no,,,,nap
14723,female,name21538@wwmail.inc,1326TL,high,medium,medium,yes,F,,,nap
14724,female,name24417@wwmail.org,1822YU,medium,low,medium,no,,,,nap
14725,male,name15864@wwmail.de,1699VU,high,medium,medium,no,,,,nap
14726,male,name4062@tnet.jp,1115XA,high,low,high,no,,,,nap
14727,female,name3568@molbe.cat,1257JZ,high,low,high,no,,,,nap
14728,female,name12009@tnet.uk,1359UT,medium,low,high,yes,F,,,nap
14729,male,name15979@wwmail.de,1792HV,high,high,low,no,,,,nap
14730,male,name16010@wwmail.de,1778HZ,low,high,low,no,,,,nap
14731,male,name12008@tnet.uk,1133FK,medium,low,high,no,,,,nap
14732,female,name1502@lomejor.es,1786MW,high,medium,low,no,,,,nap
14733,male,name12007@tnet.uk,1678LQ,medium,medium,low,yes,F,,,nap
14734,female,name12005@tnet.uk,1582WS,high,low,high,no,,,,nap
14735,female,name6017@tnet.fr,1052LG,medium,low,high,no,,,,nap
14736,female,name25580@wwmail.uk,1849JA,medium,medium,medium,no,,,,nap
14737,male,name6192@tnet.fr,1812WE,high,medium,medium,no,,,,nap
14738,male,name12004@tnet.uk,1903HW,medium,low,high,yes,F,,,nap
14739,male,name3661@molbe.cat,1227MI,high,medium,medium,no,,,,nap
14740,male,name4091@tnet.jp,1484DX,high,high,low,no,,,,nap
14741,male,name18630@wwmail.es,1645NW,medium,high,low,no,,,,nap
14742,male,name6214@tnet.fr,1852EC,medium,low,high,no,,,,nap
14743,female,name27398@zigzag.be,1726SN,medium,low,high,yes,F,,,nap
14744,male,name18642@wwmail.es,1471ST,low,medium,medium,no,,,,nap
14745,female,name11025@tnet.inc,1534RY,medium,low,high,no,,,,nap
14746,male,name6516@tnet.fr,1015WW,medium,low,high,no,,,,nap
14747,female,name17082@wwmail.de,1178US,high,high,low,no,,,,nap
14748,female,name1445@lomejor.es,1266IY,high,medium,high,yes,T,20/02/11,19,yes
14749,male,name6719@tnet.fr,1763GX,high,low,high,no,,,,nap
14750,male,name27507@zigzag.be,1712NV,medium,medium,medium,no,,,,nap
14751,female,name11154@tnet.inc,1036RL,high,low,high,no,,,,nap
14752,female,name12003@tnet.uk,1247YI,low,high,low,no,,,,nap
14753,female,name27545@zigzag.be,1931SO,high,high,low,yes,F,,,nap
14754,male,name24361@wwmail.org,1958QM,low,high,low,no,,,,nap
14755,male,name3798@molbe.cat,1018UX,medium,low,high,no,,,,nap
14756,female,name24358@wwmail.org,1234HF,high,medium,medium,no,,,,nap
14757,male,name12002@tnet.uk,1850JY,medium,medium,medium,no,,,,nap
14758,male,name8216@tnet.inc,1553TF,high,medium,medium,yes,F,,,nap
14759,female,name18705@wwmail.es,1808EV,low,low,medium,no,,,,nap
14760,male,name14598@wwmail.de,1585NB,medium,low,medium,no,,,,nap
14761,male,name26581@wwmail.uk,1249ZJ,medium,low,high,no,,,,nap
14762,female,name14684@wwmail.de,1986MF,high,high,low,no,,,,nap
14763,male,name2401@molbe.cat,1153XP,high,low,medium,yes,F,,,nap
14764,female,name14942@wwmail.de,1297ES,high,low,medium,no,,,,nap
14765,female,name24341@wwmail.org,1267FB,medium,high,medium,no,,,,nap
14766,female,name21856@wwmail.inc,1138SC,medium,medium,medium,no,,,,nap
14767,male,name12001@tnet.uk,1560EM,medium,high,low,no,,,,nap
14768,male,name1402@lomejor.es,1905DX,medium,low,medium,yes,F,,,nap
14769,male,name18738@wwmail.es,1560XX,low,high,low,no,,,,nap
14770,female,name29473@zigzag.jp,1373DF,medium,low,medium,no,,,,nap
14771,female,name12000@tnet.uk,1008NV,low,medium,medium,no,,,,nap
14772,female,name11999@tnet.uk,1185NM,low,medium,medium,no,,,,nap
14773,female,name20949@wwmail.inc,1796EB,medium,medium,medium,yes,F,,,nap
14774,female,name23152@wwmail.inc,1651NZ,low,high,low,no,,,,nap
14775,female,name6896@tnet.fr,1032QJ,high,medium,low,no,,,,nap
14776,male,name27155@wwmail.uk,1049TM,medium,medium,medium,no,,,,nap
14777,male,name24304@wwmail.org,1961ZK,low,medium,low,no,,,,nap
14778,female,name27303@zigzag.be,1018KC,low,high,low,yes,F,,,nap
14779,female,name8269@tnet.inc,1835ZG,medium,medium,medium,no,,,,nap
14780,female,name8270@tnet.inc,1053KT,medium,high,low,no,,,,nap
14781,female,name29916@zigzag.fr,1050GY,low,medium,high,no,,,,nap
14782,male,name3792@molbe.cat,1907NZ,high,medium,low,no,,,,nap
14783,male,name16402@wwmail.de,1387KV,medium,high,low,yes,F,,,nap
14784,male,name22998@wwmail.inc,1487OW,high,low,high,no,,,,nap
14785,female,name16720@wwmail.de,1972DI,high,medium,low,no,,,,nap
14786,male,name1423@lomejor.es,1246DB,high,low,high,no,,,,nap
14787,female,name18892@wwmail.es,1316WV,medium,low,high,no,,,,nap
14788,female,name18894@wwmail.es,1882UZ,medium,medium,medium,yes,F,,,nap
14789,female,name29051@zigzag.cat,1858BJ,medium,low,medium,no,,,,nap
14790,female,name76@hmail.de,1743YY,medium,low,high,no,,,,nap
14791,male,name20663@wwmail.inc,1818RM,high,medium,low,no,,,,nap
14792,male,name24281@wwmail.org,1311JK,high,low,high,no,,,,nap
14793,female,name823@hmail.uk,1543TY,high,medium,medium,yes,F,,,nap
14794,male,name14491@wwmail.de,1605IS,high,low,medium,no,,,,nap
14795,female,name18903@wwmail.es,1752IN,medium,medium,medium,no,,,,nap
14796,female,name27119@wwmail.uk,1481HF,low,medium,medium,no,,,,nap
14797,female,name11998@tnet.uk,1083PQ,medium,medium,medium,no,,,,nap
14798,male,name11997@tnet.uk,1222BE,low,medium,low,yes,F,,,nap
14799,female,name526@hmail.uk,1540SF,high,low,high,no,,,,nap
14800,female,name11995@tnet.uk,1041EE,high,medium,medium,no,,,,nap
14801,female,name24266@wwmail.org,1044GY,medium,high,low,no,,,,nap
14802,male,name26890@wwmail.uk,1873UA,low,medium,high,no,,,,nap
14803,male,name27732@zigzag.be,1271WN,high,low,high,yes,F,,,nap
14804,male,name24263@wwmail.org,1878BO,low,medium,low,no,,,,nap
14805,female,name8324@tnet.inc,1607UB,medium,low,high,no,,,,nap
14806,female,name11994@tnet.uk,1430PE,high,low,high,no,,,,nap
14807,male,name6529@tnet.fr,1593ZG,high,medium,low,no,,,,nap
14808,female,name3711@molbe.cat,1419JJ,medium,low,medium,yes,F,,,nap
14809,female,name18986@wwmail.es,1070FK,medium,low,high,no,,,,nap
14810,male,name11993@tnet.uk,1649YQ,high,low,medium,no,,,,nap
14811,female,name8372@tnet.inc,1424LU,low,low,high,no,,,,nap
14812,male,name343@hmail.inc,1530PS,high,low,high,no,,,,nap
14813,male,name15601@wwmail.de,1940GW,high,low,high,yes,F,,,nap
14814,male,name15383@wwmail.de,1280QO,low,high,low,no,,,,nap
14815,male,name5974@tnet.fr,1243PN,low,medium,medium,no,,,,nap
14816,male,name8390@tnet.inc,1415WQ,high,low,high,no,,,,nap
14817,female,name1364@lomejor.es,1644HL,medium,medium,medium,no,,,,nap
14818,male,name27310@zigzag.be,1957DE,low,medium,medium,yes,F,,,nap
14819,male,name19044@wwmail.es,1992RU,low,high,low,no,,,,nap
14820,female,name6570@tnet.fr,1918GX,high,low,high,no,,,,nap
14821,male,name2341@lomejor.es,1218FF,low,high,low,no,,,,nap
14822,female,name8450@tnet.inc,1108UR,high,low,high,no,,,,nap
14823,male,name8452@tnet.inc,1779VL,high,medium,medium,yes,F,,,nap
14824,female,name25496@wwmail.uk,1622LM,high,low,high,no,,,,nap
14825,male,name16907@wwmail.de,1413ML,high,low,high,no,,,,nap
14826,female,name16864@wwmail.de,1647ZS,low,medium,high,no,,,,nap
14827,female,name8457@tnet.inc,1576MQ,low,medium,low,no,,,,nap
14828,female,name16838@wwmail.de,1748QO,low,high,low,yes,F,,,nap
14829,female,name19082@wwmail.es,1197FZ,low,high,low,no,,,,nap
14830,male,name19084@wwmail.es,1877SL,medium,high,low,no,,,,nap
14831,male,name3518@molbe.cat,1319JN,medium,low,high,no,,,,nap
14832,male,name2330lomejor.es,1259OW,low,low,medium,no,,,,nap
14833,male,name24233@wwmail.org,1449AR,high,low,high,yes,F,,,nap
14834,male,name28957@zigzag.cat,1594JZ,high,low,high,no,,,,nap
14835,female,name20705@wwmail.inc,1206SU,high,low,high,no,,,,nap
14836,female,name20855@wwmail.inc,1553SF,high,high,low,no,,,,nap
14837,male,name16253@wwmail.de,1863LR,high,medium,medium,no,,,,nap
14838,male,name4240@tnet.jp,1975NO,low,high,low,yes,F,,,nap
14839,male,name19172@wwmail.es,1600QN,low,high,low,no,,,,nap
14840,female,name21065@wwmail.inc,1169HV,low,high,low,no,,,,nap
14841,male,name19195@wwmail.es,1647VU,medium,high,low,no,,,,nap
14842,female,name6092@tnet.fr,1697KH,medium,medium,low,no,,,,nap
14843,male,name15947@wwmail.de,1532ZR,medium,low,high,yes,F,,,nap
14844,female,name24220@wwmail.org,1086XL,medium,medium,low,no,,,,nap
14845,male,name8525@tnet.inc,1226OS,medium,high,low,no,,,,nap
14846,female,name8527@tnet.inc,1215IC,medium,medium,medium,no,,,,nap
14847,male,name27011@wwmail.uk,1591MD,high,low,high,no,,,,nap
14848,male,name15668@wwmail.de,1220MI,medium,high,low,yes,F,,,nap
14849,female,name24208@wwmail.org,1132NB,high,medium,low,no,,,,nap
14850,female,name15589@wwmail.de,1082EP,high,medium,medium,no,,,,nap
14851,male,name7057@tnet.fr,1634LB,low,medium,medium,no,,,,nap
14852,male,name19268@wwmail.es,1129HL,medium,low,high,no,,,,nap
14853,female,name24201@wwmail.org,1317HO,low,high,low,yes,F,,,nap
14854,male,name29723@zigzag.com,1033MJ,low,high,low,no,,,,nap
14855,male,name27907@zigzag.be,1680YC,medium,medium,medium,no,,,,nap
14856,female,name8572@tnet.inc,1306LR,medium,medium,medium,no,,,,nap
14857,male,name28281@zigzag.be,1646YB,medium,high,low,no,,,,nap
14858,male,name7083@tnet.fr,1298PE,high,low,high,yes,F,,,nap
14859,female,name19309@wwmail.es,1014GX,low,high,low,no,,,,nap
14860,female,name83@hmail.fr,1488GC,high,medium,medium,no,,,,nap
14861,male,name2297@lomejor.es,1198KW,medium,high,low,no,,,,nap
14862,female,name22426@wwmail.inc,1691XM,high,low,high,no,,,,nap
14863,male,name26829@wwmail.uk,1483ZC,low,high,low,yes,F,,,nap
14864,female,name2295@lomejor.es,1547HR,low,high,medium,no,,,,nap
14865,male,name19378@wwmail.es,1564QA,low,medium,low,no,,,,nap
14866,male,name22775@wwmail.inc,1919AW,low,high,low,no,,,,nap
14867,female,name22784@wwmail.inc,1200YW,medium,medium,low,no,,,,nap
14868,male,name26756@wwmail.uk,1595TD,low,medium,high,yes,F,,,nap
14869,female,name214@hmail.inc,1752NB,medium,medium,medium,no,,,,nap
14870,male,name7103@tnet.fr,1477NY,high,high,low,no,,,,nap
14871,male,name8664@tnet.inc,1441VK,high,low,medium,no,,,,nap
14872,male,name8686@tnet.inc,1084TQ,medium,low,medium,no,,,,nap
14873,female,name7133@tnet.fr,1483VJ,high,medium,low,yes,F,,,nap
14874,male,name11992@tnet.uk,1547OR,high,high,low,no,,,,nap
14875,female,name7176@tnet.fr,1545ZQ,medium,low,medium,no,,,,nap
14876,female,name11991@tnet.uk,1506PU,medium,high,low,no,,,,nap
14877,male,name23160@wwmail.inc,1090JK,low,high,low,no,,,,nap
14878,male,name4322@tnet.jp,1503LM,medium,medium,medium,yes,F,,,nap
